a : -847.0000, 0 -> 3
b : -389.0000, 0 -> 5
c : -666.0000, 0 -> 5
a : -739.0000, 1 -> 2
b : 532.0000, 1 -> 6
c : 1.0000, 1 -> 5
a : -778.0000, 2 -> 2
b : -379.0000, 2 -> 3
c : 25.0000, 2 -> 3
a : 124.0000, 3 -> 2
b : 90.0000, 3 -> 5
c : 706.0000, 3 -> 3
a : -251.0000, 4 -> 4
b : -651.0000, 4 -> 1
c : 996.0000, 4 -> 4
a : 3.0000, 5 -> 2
b : -727.0000, 5 -> 1
c : 455.0000, 5 -> 6
a : 377.0000, 6 -> 6
b : -640.0000, 6 -> 1
c : -66.0000, 6 -> 3
b : 685.0000, 0 -> 0
b : 282.0000, 1 -> 1
c : -784.0000, 2 -> 4
a : 609.0000, 3 -> 4
a : 331.0000, 4 -> 5
c : -213.0000, 5 -> 4
b : -102.0000, 6 -> 3
