a : -270.0000, 0 -> 1
b : -135.0000, 0 -> 1
c : 590.0000, 0 -> 3
d : -517.0000, 0 -> 2
a : 564.0000, 1 -> 3
b : 357.0000, 1 -> 3
c : 922.0000, 1 -> 3
d : -92.0000, 1 -> 3
a : 429.0000, 2 -> 1
b : -556.0000, 2 -> 0
c : -359.0000, 2 -> 3
d : -803.0000, 2 -> 1
a : -2.0000, 3 -> 2
b : 86.0000, 3 -> 1
c : 323.0000, 3 -> 3
d : 368.0000, 3 -> 3
d : -392.0000, 0 -> 3
a : -609.0000, 0 -> 0
d : -906.0000, 1 -> 0
b : -426.0000, 1 -> 0
c : -871.0000, 2 -> 0
b : -333.0000, 2 -> 2
c : 138.0000, 3 -> 0
a : 921.0000, 3 -> 0
