a : -539.0000, 0 -> 3
b : -449.0000, 0 -> 3
c : -819.0000, 0 -> 0
d : 351.0000, 0 -> 3
a : 760.0000, 1 -> 0
b : -295.0000, 1 -> 0
c : -767.0000, 1 -> 0
d : -669.0000, 1 -> 2
a : -908.0000, 2 -> 2
b : 596.0000, 2 -> 2
c : 578.0000, 2 -> 1
d : 449.0000, 2 -> 3
a : -190.0000, 3 -> 3
b : 42.0000, 3 -> 1
c : -547.0000, 3 -> 2
d : -447.0000, 3 -> 1
b : 989.0000, 0 -> 1
b : -743.0000, 0 -> 0
d : 759.0000, 1 -> 0
d : 387.0000, 1 -> 1
a : 784.0000, 2 -> 1
c : 961.0000, 2 -> 2
c : 449.0000, 3 -> 1
b : -407.0000, 3 -> 2
