a : 471.0000, 0 -> 0
b : 633.0000, 0 -> 0
c : -898.0000, 0 -> 3
d : -180.0000, 0 -> 0
a : -44.0000, 1 -> 0
b : -956.0000, 1 -> 1
c : -704.0000, 1 -> 4
d : -966.0000, 1 -> 1
a : -950.0000, 2 -> 4
b : 44.0000, 2 -> 2
c : 589.0000, 2 -> 2
d : -680.0000, 2 -> 4
a : 172.0000, 3 -> 5
b : -603.0000, 3 -> 5
c : 106.0000, 3 -> 3
d : 361.0000, 3 -> 0
a : 527.0000, 4 -> 4
b : 393.0000, 4 -> 4
c : -435.0000, 4 -> 1
d : -441.0000, 4 -> 3
a : 438.0000, 5 -> 0
b : 315.0000, 5 -> 5
c : -481.0000, 5 -> 4
d : 14.0000, 5 -> 4
b : -481.0000, 0 -> 5
d : -640.0000, 0 -> 3
c : -702.0000, 1 -> 0
b : 633.0000, 1 -> 5
b : 676.0000, 2 -> 3
d : 583.0000, 2 -> 2
c : -107.0000, 3 -> 4
c : -21.0000, 3 -> 2
d : 814.0000, 4 -> 0
a : -685.0000, 4 -> 3
c : 434.0000, 5 -> 3
b : 347.0000, 5 -> 1
