a : -284.0000, 0 -> 0
b : -990.0000, 0 -> 2
c : -689.0000, 0 -> 3
d : -988.0000, 0 -> 4
a : -277.0000, 1 -> 4
b : 434.0000, 1 -> 0
c : -703.0000, 1 -> 3
d : -613.0000, 1 -> 2
a : 349.0000, 2 -> 4
b : 949.0000, 2 -> 3
c : 698.0000, 2 -> 2
d : 106.0000, 2 -> 4
a : -335.0000, 3 -> 3
b : 331.0000, 3 -> 0
c : -997.0000, 3 -> 0
d : -683.0000, 3 -> 3
a : 913.0000, 4 -> 4
b : 142.0000, 4 -> 1
c : 515.0000, 4 -> 4
d : 810.0000, 4 -> 4
b : 295.0000, 0 -> 0
d : -703.0000, 0 -> 0
b : -865.0000, 1 -> 3
c : -269.0000, 1 -> 0
c : 545.0000, 2 -> 1
c : 629.0000, 2 -> 0
d : 427.0000, 3 -> 1
c : 126.0000, 3 -> 3
a : 770.0000, 4 -> 1
d : -418.0000, 4 -> 3
