a : 194.0000, 0 -> 5
b : 829.0000, 0 -> 2
c : -174.0000, 0 -> 5
a : 876.0000, 1 -> 1
b : 431.0000, 1 -> 0
c : -877.0000, 1 -> 2
a : 939.0000, 2 -> 5
b : 129.0000, 2 -> 2
c : -544.0000, 2 -> 4
a : -659.0000, 3 -> 1
b : 142.0000, 3 -> 4
c : -310.0000, 3 -> 5
a : -170.0000, 4 -> 2
b : -440.0000, 4 -> 6
c : 136.0000, 4 -> 5
a : -402.0000, 5 -> 1
b : 497.0000, 5 -> 3
c : 607.0000, 5 -> 6
a : -877.0000, 6 -> 6
b : -907.0000, 6 -> 4
c : -499.0000, 6 -> 3
b : 638.0000, 0 -> 6
b : -409.0000, 1 -> 4
b : 981.0000, 2 -> 0
c : 588.0000, 3 -> 2
a : -466.0000, 4 -> 4
a : 939.0000, 5 -> 0
b : -817.0000, 6 -> 5
