a : 659.0000, 0 -> 6
b : -836.0000, 0 -> 2
c : -291.0000, 0 -> 0
d : 678.0000, 0 -> 3
a : 946.0000, 1 -> 5
b : -557.0000, 1 -> 3
c : -76.0000, 1 -> 5
d : -535.0000, 1 -> 0
a : 968.0000, 2 -> 6
b : -714.0000, 2 -> 1
c : -684.0000, 2 -> 2
d : -407.0000, 2 -> 5
a : 67.0000, 3 -> 0
b : 295.0000, 3 -> 2
c : 595.0000, 3 -> 1
d : 262.0000, 3 -> 1
a : -730.0000, 4 -> 6
b : -315.0000, 4 -> 4
c : 330.0000, 4 -> 0
d : 81.0000, 4 -> 3
a : -241.0000, 5 -> 0
b : 701.0000, 5 -> 2
c : 87.0000, 5 -> 5
d : -639.0000, 5 -> 3
a : 139.0000, 6 -> 5
b : 103.0000, 6 -> 4
c : -585.0000, 6 -> 7
d : 772.0000, 6 -> 0
a : -24.0000, 7 -> 0
b : 600.0000, 7 -> 6
c : -143.0000, 7 -> 3
d : -117.0000, 7 -> 2
c : 535.0000, 0 -> 3
d : 9.0000, 0 -> 7
b : 69.0000, 1 -> 1
c : 419.0000, 1 -> 6
c : 621.0000, 2 -> 1
b : 752.0000, 2 -> 3
c : 715.0000, 3 -> 5
d : 822.0000, 3 -> 6
b : 829.0000, 4 -> 2
c : -793.0000, 4 -> 4
c : 39.0000, 5 -> 0
a : 958.0000, 5 -> 3
c : 939.0000, 6 -> 6
b : 95.0000, 6 -> 6
b : 734.0000, 7 -> 4
d : 493.0000, 7 -> 6
