a : 874.0000, 0 -> 1
b : -748.0000, 0 -> 1
c : -286.0000, 0 -> 1
d : -639.0000, 0 -> 6
a : 727.0000, 1 -> 5
b : -369.0000, 1 -> 5
c : -613.0000, 1 -> 6
d : 454.0000, 1 -> 5
a : -605.0000, 2 -> 2
b : 961.0000, 2 -> 3
c : 405.0000, 2 -> 3
d : 238.0000, 2 -> 4
a : -534.0000, 3 -> 0
b : 557.0000, 3 -> 5
c : -399.0000, 3 -> 1
d : -166.0000, 3 -> 4
a : 437.0000, 4 -> 1
b : 493.0000, 4 -> 6
c : 291.0000, 4 -> 1
d : 861.0000, 4 -> 1
a : 497.0000, 5 -> 0
b : -994.0000, 5 -> 0
c : 533.0000, 5 -> 4
d : 288.0000, 5 -> 2
a : 784.0000, 6 -> 4
b : 94.0000, 6 -> 5
c : 479.0000, 6 -> 2
d : 865.0000, 6 -> 0
a : 91.0000, 7 -> 6
b : 380.0000, 7 -> 2
c : 883.0000, 7 -> 6
d : 695.0000, 7 -> 3
c : -245.0000, 0 -> 5
d : 374.0000, 0 -> 0
a : 215.0000, 1 -> 7
b : -49.0000, 1 -> 2
d : 613.0000, 2 -> 3
d : 595.0000, 2 -> 1
d : 935.0000, 3 -> 5
c : -330.0000, 3 -> 7
b : -685.0000, 4 -> 2
d : 492.0000, 4 -> 7
b : 264.0000, 5 -> 1
d : -896.0000, 5 -> 0
b : 819.0000, 6 -> 3
c : -901.0000, 6 -> 7
c : -751.0000, 7 -> 7
a : 514.0000, 7 -> 5
