a : 969.0000, 0 -> 0
b : 290.0000, 0 -> 6
c : 844.0000, 0 -> 3
d : 70.0000, 0 -> 3
a : 192.0000, 1 -> 5
b : 336.0000, 1 -> 6
c : -941.0000, 1 -> 5
d : -261.0000, 1 -> 3
a : 0.0000, 2 -> 5
b : 376.0000, 2 -> 0
c : -184.0000, 2 -> 6
d : -946.0000, 2 -> 1
a : 654.0000, 3 -> 5
b : 62.0000, 3 -> 6
c : 42.0000, 3 -> 1
d : 915.0000, 3 -> 3
a : -945.0000, 4 -> 4
b : -686.0000, 4 -> 6
c : -721.0000, 4 -> 3
d : -569.0000, 4 -> 6
a : -715.0000, 5 -> 1
b : 301.0000, 5 -> 5
c : -89.0000, 5 -> 6
d : -725.0000, 5 -> 0
a : 366.0000, 6 -> 0
b : 440.0000, 6 -> 5
c : -681.0000, 6 -> 3
d : 227.0000, 6 -> 5
a : 963.0000, 0 -> 4
d : -970.0000, 0 -> 4
d : 404.0000, 1 -> 4
d : -833.0000, 1 -> 2
c : 999.0000, 2 -> 1
b : -886.0000, 2 -> 5
a : -226.0000, 3 -> 2
b : -380.0000, 3 -> 0
b : -283.0000, 4 -> 4
c : 918.0000, 4 -> 2
a : -742.0000, 5 -> 5
b : 663.0000, 5 -> 4
d : -805.0000, 6 -> 3
c : 510.0000, 6 -> 4
