a : 788.0000, 0 -> 3
b : 837.0000, 0 -> 0
c : 401.0000, 0 -> 2
d : 342.0000, 0 -> 0
a : 530.0000, 1 -> 1
b : 35.0000, 1 -> 3
c : 829.0000, 1 -> 2
d : 701.0000, 1 -> 2
a : 613.0000, 2 -> 4
b : -929.0000, 2 -> 0
c : -674.0000, 2 -> 2
d : 47.0000, 2 -> 4
a : 877.0000, 3 -> 2
b : 104.0000, 3 -> 4
c : -947.0000, 3 -> 1
d : 492.0000, 3 -> 4
a : -47.0000, 4 -> 2
b : -674.0000, 4 -> 0
c : 427.0000, 4 -> 1
d : -461.0000, 4 -> 1
c : 345.0000, 0 -> 1
b : 461.0000, 0 -> 4
d : -338.0000, 1 -> 0
a : -710.0000, 1 -> 0
b : -983.0000, 2 -> 2
c : -339.0000, 2 -> 0
b : 243.0000, 3 -> 3
d : -276.0000, 3 -> 3
a : 652.0000, 4 -> 4
b : 24.0000, 4 -> 3
