a : -364.0000, 0 -> 0
b : -60.0000, 0 -> 2
c : 283.0000, 0 -> 0
d : 579.0000, 0 -> 4
a : 627.0000, 1 -> 0
b : -461.0000, 1 -> 1
c : -540.0000, 1 -> 2
d : 772.0000, 1 -> 3
a : 118.0000, 2 -> 0
b : -117.0000, 2 -> 0
c : 590.0000, 2 -> 1
d : 671.0000, 2 -> 0
a : 71.0000, 3 -> 4
b : -401.0000, 3 -> 0
c : -158.0000, 3 -> 4
d : 897.0000, 3 -> 3
a : -78.0000, 4 -> 1
b : 751.0000, 4 -> 0
c : -871.0000, 4 -> 2
d : 24.0000, 4 -> 0
a : 561.0000, 0 -> 3
b : -337.0000, 0 -> 0
b : -463.0000, 1 -> 0
b : 531.0000, 1 -> 2
c : -988.0000, 2 -> 2
a : 117.0000, 2 -> 3
a : -937.0000, 3 -> 1
a : 467.0000, 3 -> 3
d : 914.0000, 4 -> 3
a : 771.0000, 4 -> 3
