a : 117.0000, 0 -> 0
b : 701.0000, 0 -> 6
c : 190.0000, 0 -> 2
a : -451.0000, 1 -> 0
b : 571.0000, 1 -> 1
c : -537.0000, 1 -> 6
a : -637.0000, 2 -> 5
b : 709.0000, 2 -> 4
c : -573.0000, 2 -> 1
a : -841.0000, 3 -> 4
b : 57.0000, 3 -> 0
c : -951.0000, 3 -> 4
a : -121.0000, 4 -> 2
b : -473.0000, 4 -> 4
c : 982.0000, 4 -> 0
a : 802.0000, 5 -> 0
b : -522.0000, 5 -> 1
c : -96.0000, 5 -> 1
a : 922.0000, 6 -> 3
b : 264.0000, 6 -> 1
c : 992.0000, 6 -> 1
b : -863.0000, 0 -> 4
b : 611.0000, 1 -> 5
b : 894.0000, 2 -> 5
a : -404.0000, 3 -> 6
b : 83.0000, 4 -> 0
a : -680.0000, 5 -> 5
b : -925.0000, 6 -> 0
