a : -814.0000, 0 -> 1
b : -732.0000, 0 -> 2
c : -86.0000, 0 -> 0
d : 164.0000, 0 -> 2
a : 805.0000, 1 -> 1
b : -375.0000, 1 -> 0
c : 887.0000, 1 -> 0
d : 110.0000, 1 -> 2
a : 557.0000, 2 -> 2
b : 763.0000, 2 -> 2
c : -231.0000, 2 -> 0
d : 231.0000, 2 -> 2
a : 902.0000, 3 -> 3
b : -958.0000, 3 -> 0
c : -214.0000, 3 -> 3
d : -716.0000, 3 -> 1
a : -214.0000, 0 -> 0
c : 499.0000, 0 -> 3
d : 298.0000, 1 -> 0
c : 377.0000, 1 -> 1
d : -528.0000, 2 -> 1
b : 829.0000, 2 -> 1
b : 467.0000, 3 -> 3
a : -107.0000, 3 -> 2
