a : 15.0000, 0 -> 5
b : 528.0000, 0 -> 1
c : 620.0000, 0 -> 4
a : 602.0000, 1 -> 5
b : 18.0000, 1 -> 3
c : -545.0000, 1 -> 1
a : 600.0000, 2 -> 5
b : -180.0000, 2 -> 4
c : 911.0000, 2 -> 3
a : -936.0000, 3 -> 0
b : 65.0000, 3 -> 0
c : -191.0000, 3 -> 2
a : 929.0000, 4 -> 4
b : 29.0000, 4 -> 1
c : 403.0000, 4 -> 4
a : -153.0000, 5 -> 3
b : -536.0000, 5 -> 4
c : 592.0000, 5 -> 5
a : -870.0000, 0 -> 4
c : 179.0000, 1 -> 4
b : -577.0000, 2 -> 2
b : 637.0000, 3 -> 3
a : 506.0000, 4 -> 2
c : -688.0000, 5 -> 3
