a : 467.0000, 0 -> 2
b : -972.0000, 0 -> 1
c : 259.0000, 0 -> 5
a : 714.0000, 1 -> 5
b : -602.0000, 1 -> 1
c : -683.0000, 1 -> 2
a : 181.0000, 2 -> 3
b : 669.0000, 2 -> 5
c : 124.0000, 2 -> 2
a : 545.0000, 3 -> 3
b : -602.0000, 3 -> 0
c : 431.0000, 3 -> 2
a : -31.0000, 4 -> 4
b : -820.0000, 4 -> 0
c : -727.0000, 4 -> 0
a : 807.0000, 5 -> 0
b : -602.0000, 5 -> 5
c : 894.0000, 5 -> 4
a : -608.0000, 0 -> 5
c : 306.0000, 1 -> 1
c : -904.0000, 2 -> 0
b : 95.0000, 3 -> 5
b : 341.0000, 4 -> 1
b : 348.0000, 5 -> 3
