a : 214.0000, 0 -> 1
b : 940.0000, 0 -> 7
a : -892.0000, 1 -> 1
b : 566.0000, 1 -> 0
a : 23.0000, 2 -> 7
b : 910.0000, 2 -> 2
a : -764.0000, 3 -> 6
b : -13.0000, 3 -> 3
a : 603.0000, 4 -> 7
b : -874.0000, 4 -> 1
a : -162.0000, 5 -> 0
b : 273.0000, 5 -> 3
a : -255.0000, 6 -> 7
b : -202.0000, 6 -> 6
a : 371.0000, 7 -> 3
b : 569.0000, 7 -> 7
b : -380.0000, 0 -> 5
b : 827.0000, 1 -> 3
a : 710.0000, 2 -> 0
b : -644.0000, 3 -> 4
a : 561.0000, 4 -> 2
b : -464.0000, 5 -> 0
a : -779.0000, 6 -> 6
a : -351.0000, 7 -> 2
