a : -718.0000, 0 -> 6
b : 259.0000, 0 -> 2
a : 593.0000, 1 -> 5
b : 223.0000, 1 -> 1
a : -175.0000, 2 -> 7
b : 965.0000, 2 -> 6
a : 382.0000, 3 -> 7
b : -119.0000, 3 -> 3
a : -634.0000, 4 -> 2
b : -484.0000, 4 -> 7
a : 158.0000, 5 -> 0
b : 19.0000, 5 -> 3
a : -915.0000, 6 -> 0
b : 58.0000, 6 -> 3
a : 757.0000, 7 -> 0
b : -397.0000, 7 -> 7
b : -83.0000, 0 -> 6
b : 572.0000, 1 -> 7
a : -788.0000, 2 -> 1
a : -660.0000, 3 -> 4
b : 826.0000, 4 -> 1
a : 756.0000, 5 -> 2
a : -110.0000, 6 -> 2
a : 640.0000, 7 -> 5
