a : 939.0000, 0 -> 3
b : 222.0000, 0 -> 2
c : 941.0000, 0 -> 2
a : 643.0000, 1 -> 5
b : 859.0000, 1 -> 0
c : -463.0000, 1 -> 5
a : 305.0000, 2 -> 0
b : 403.0000, 2 -> 1
c : -393.0000, 2 -> 3
a : -653.0000, 3 -> 5
b : 560.0000, 3 -> 4
c : -719.0000, 3 -> 0
a : -816.0000, 4 -> 0
b : 927.0000, 4 -> 0
c : -122.0000, 4 -> 3
a : 324.0000, 5 -> 3
b : 725.0000, 5 -> 4
c : -153.0000, 5 -> 0
b : 230.0000, 0 -> 5
c : 172.0000, 1 -> 2
b : -91.0000, 2 -> 0
b : 994.0000, 3 -> 3
c : 518.0000, 4 -> 5
b : -412.0000, 5 -> 5
