a : 358.0000, 0 -> 0
b : -453.0000, 0 -> 4
c : -399.0000, 0 -> 1
d : 572.0000, 0 -> 7
a : 212.0000, 1 -> 2
b : -76.0000, 1 -> 3
c : -492.0000, 1 -> 5
d : -696.0000, 1 -> 7
a : 236.0000, 2 -> 3
b : 466.0000, 2 -> 6
c : -866.0000, 2 -> 7
d : -35.0000, 2 -> 6
a : -727.0000, 3 -> 4
b : -133.0000, 3 -> 7
c : 939.0000, 3 -> 7
d : 292.0000, 3 -> 0
a : 770.0000, 4 -> 5
b : -865.0000, 4 -> 7
c : -647.0000, 4 -> 6
d : 977.0000, 4 -> 7
a : 729.0000, 5 -> 3
b : -967.0000, 5 -> 3
c : -4.0000, 5 -> 5
d : 946.0000, 5 -> 2
a : 956.0000, 6 -> 7
b : -479.0000, 6 -> 0
c : 823.0000, 6 -> 5
d : 403.0000, 6 -> 0
a : 872.0000, 7 -> 7
b : 508.0000, 7 -> 6
c : -521.0000, 7 -> 6
d : 409.0000, 7 -> 3
c : 198.0000, 0 -> 6
a : 953.0000, 0 -> 5
a : 328.0000, 1 -> 6
c : -321.0000, 1 -> 2
c : -413.0000, 2 -> 5
d : -182.0000, 2 -> 3
c : -537.0000, 3 -> 1
a : -626.0000, 3 -> 1
b : 144.0000, 4 -> 5
a : 57.0000, 4 -> 6
d : -108.0000, 5 -> 0
d : 365.0000, 5 -> 3
d : 454.0000, 6 -> 3
d : 748.0000, 6 -> 2
b : 863.0000, 7 -> 4
a : 84.0000, 7 -> 2
