a : 285.0000, 0 -> 3
b : -261.0000, 0 -> 4
c : -947.0000, 0 -> 1
d : 974.0000, 0 -> 0
a : 810.0000, 1 -> 2
b : 513.0000, 1 -> 1
c : 494.0000, 1 -> 1
d : -949.0000, 1 -> 2
a : -581.0000, 2 -> 1
b : 894.0000, 2 -> 2
c : 629.0000, 2 -> 2
d : -190.0000, 2 -> 2
a : 937.0000, 3 -> 4
b : -28.0000, 3 -> 2
c : -180.0000, 3 -> 3
d : 4.0000, 3 -> 2
a : 894.0000, 4 -> 4
b : 599.0000, 4 -> 1
c : -100.0000, 4 -> 3
d : 438.0000, 4 -> 2
d : -973.0000, 0 -> 1
b : -687.0000, 0 -> 2
b : -836.0000, 1 -> 3
d : 356.0000, 1 -> 0
d : -72.0000, 2 -> 1
b : -507.0000, 2 -> 4
b : -31.0000, 3 -> 0
d : -814.0000, 3 -> 4
a : -13.0000, 4 -> 1
a : -773.0000, 4 -> 3
