a : 898.0000, 0 -> 4
b : 778.0000, 0 -> 3
c : -290.0000, 0 -> 4
a : -570.0000, 1 -> 0
b : 629.0000, 1 -> 6
c : 370.0000, 1 -> 0
a : 506.0000, 2 -> 6
b : -668.0000, 2 -> 6
c : -575.0000, 2 -> 0
a : 98.0000, 3 -> 2
b : 357.0000, 3 -> 0
c : -194.0000, 3 -> 1
a : 606.0000, 4 -> 1
b : -766.0000, 4 -> 1
c : 911.0000, 4 -> 5
a : 143.0000, 5 -> 5
b : -544.0000, 5 -> 5
c : -898.0000, 5 -> 2
a : -997.0000, 6 -> 3
b : 193.0000, 6 -> 4
c : 934.0000, 6 -> 7
a : -578.0000, 7 -> 7
b : -137.0000, 7 -> 6
c : -71.0000, 7 -> 5
a : -334.0000, 0 -> 2
c : 270.0000, 1 -> 5
a : 966.0000, 2 -> 3
b : 849.0000, 3 -> 5
a : -490.0000, 4 -> 4
b : 234.0000, 5 -> 3
c : 176.0000, 6 -> 3
a : -294.0000, 7 -> 3
