a : 710.0000, 0 -> 0
b : -863.0000, 0 -> 2
c : -211.0000, 0 -> 2
d : -470.0000, 0 -> 2
a : 999.0000, 1 -> 1
b : 212.0000, 1 -> 1
c : -684.0000, 1 -> 4
d : -538.0000, 1 -> 4
a : 805.0000, 2 -> 3
b : -871.0000, 2 -> 2
c : 540.0000, 2 -> 1
d : 133.0000, 2 -> 1
a : 688.0000, 3 -> 1
b : 837.0000, 3 -> 1
c : 430.0000, 3 -> 0
d : 666.0000, 3 -> 2
a : 851.0000, 4 -> 4
b : 496.0000, 4 -> 0
c : 290.0000, 4 -> 2
d : 431.0000, 4 -> 0
c : -51.0000, 0 -> 4
a : -427.0000, 0 -> 4
a : -567.0000, 1 -> 3
d : 646.0000, 1 -> 0
d : 607.0000, 2 -> 2
c : -920.0000, 2 -> 4
d : 503.0000, 3 -> 4
b : -350.0000, 3 -> 4
c : 307.0000, 4 -> 1
b : 1.0000, 4 -> 2
