a : -411.0000, 0 -> 4
b : 431.0000, 0 -> 1
c : -341.0000, 0 -> 1
d : -837.0000, 0 -> 2
a : 676.0000, 1 -> 0
b : -625.0000, 1 -> 1
c : 165.0000, 1 -> 4
d : 534.0000, 1 -> 1
a : -420.0000, 2 -> 1
b : 634.0000, 2 -> 1
c : 254.0000, 2 -> 1
d : -224.0000, 2 -> 4
a : 881.0000, 3 -> 2
b : -584.0000, 3 -> 0
c : 126.0000, 3 -> 2
d : 376.0000, 3 -> 4
a : 834.0000, 4 -> 0
b : 506.0000, 4 -> 1
c : -72.0000, 4 -> 4
d : 544.0000, 4 -> 1
d : -305.0000, 0 -> 4
a : -659.0000, 0 -> 2
a : 254.0000, 1 -> 4
a : -534.0000, 1 -> 3
c : -290.0000, 2 -> 3
a : 165.0000, 2 -> 2
b : 633.0000, 3 -> 1
a : -549.0000, 3 -> 1
d : 754.0000, 4 -> 2
b : 59.0000, 4 -> 4
