a : 705.0000, 0 -> 6
b : -526.0000, 0 -> 1
c : 939.0000, 0 -> 3
d : -755.0000, 0 -> 5
a : 359.0000, 1 -> 6
b : 868.0000, 1 -> 1
c : -267.0000, 1 -> 2
d : -359.0000, 1 -> 5
a : -23.0000, 2 -> 6
b : -743.0000, 2 -> 3
c : -906.0000, 2 -> 2
d : 688.0000, 2 -> 0
a : 504.0000, 3 -> 6
b : 663.0000, 3 -> 4
c : -130.0000, 3 -> 1
d : 667.0000, 3 -> 5
a : 310.0000, 4 -> 3
b : -740.0000, 4 -> 1
c : 433.0000, 4 -> 2
d : -737.0000, 4 -> 3
a : 52.0000, 5 -> 2
b : -284.0000, 5 -> 3
c : -408.0000, 5 -> 6
d : 10.0000, 5 -> 4
a : -648.0000, 6 -> 0
b : 740.0000, 6 -> 6
c : -582.0000, 6 -> 4
d : -882.0000, 6 -> 6
a : -838.0000, 0 -> 2
a : -367.0000, 0 -> 0
c : -931.0000, 1 -> 1
c : 54.0000, 1 -> 0
a : -991.0000, 2 -> 1
b : 847.0000, 2 -> 2
d : -707.0000, 3 -> 6
a : -729.0000, 3 -> 4
b : 366.0000, 4 -> 4
a : -274.0000, 4 -> 1
c : -113.0000, 5 -> 2
b : 664.0000, 5 -> 2
b : -504.0000, 6 -> 3
a : 948.0000, 6 -> 4
