a : 507.0000, 0 -> 6
b : 833.0000, 0 -> 6
c : 368.0000, 0 -> 3
a : -111.0000, 1 -> 4
b : -310.0000, 1 -> 5
c : -641.0000, 1 -> 0
a : -440.0000, 2 -> 5
b : 711.0000, 2 -> 6
c : 870.0000, 2 -> 5
a : -965.0000, 3 -> 3
b : -435.0000, 3 -> 5
c : 975.0000, 3 -> 5
a : 629.0000, 4 -> 0
b : 783.0000, 4 -> 1
c : 200.0000, 4 -> 0
a : -867.0000, 5 -> 5
b : 723.0000, 5 -> 5
c : 253.0000, 5 -> 0
a : -979.0000, 6 -> 6
b : -612.0000, 6 -> 5
c : -734.0000, 6 -> 4
b : 29.0000, 0 -> 1
b : 862.0000, 1 -> 6
a : -993.0000, 2 -> 3
c : 715.0000, 3 -> 6
c : -393.0000, 4 -> 1
b : -292.0000, 5 -> 6
b : 423.0000, 6 -> 4
c : -749.0000, 5 -> 2
