a : 486.0000, 0 -> 2
b : -708.0000, 0 -> 0
c : 736.0000, 0 -> 3
d : 329.0000, 0 -> 7
a : -577.0000, 1 -> 3
b : 583.0000, 1 -> 6
c : 947.0000, 1 -> 0
d : 362.0000, 1 -> 2
a : -522.0000, 2 -> 3
b : 887.0000, 2 -> 2
c : 982.0000, 2 -> 3
d : -47.0000, 2 -> 3
a : 509.0000, 3 -> 1
b : 849.0000, 3 -> 5
c : 347.0000, 3 -> 7
d : -282.0000, 3 -> 2
a : -329.0000, 4 -> 4
b : 436.0000, 4 -> 6
c : -33.0000, 4 -> 6
d : -589.0000, 4 -> 2
a : -70.0000, 5 -> 3
b : -63.0000, 5 -> 2
c : 681.0000, 5 -> 5
d : 954.0000, 5 -> 2
a : -701.0000, 6 -> 0
b : 494.0000, 6 -> 7
c : 442.0000, 6 -> 5
d : -729.0000, 6 -> 3
a : 889.0000, 7 -> 3
b : 188.0000, 7 -> 7
c : 660.0000, 7 -> 2
d : 542.0000, 7 -> 5
d : -208.0000, 0 -> 0
d : -741.0000, 0 -> 1
d : -306.0000, 1 -> 6
d : -939.0000, 1 -> 1
a : -357.0000, 2 -> 2
c : 525.0000, 2 -> 1
a : 42.0000, 3 -> 3
b : -175.0000, 3 -> 7
b : 967.0000, 4 -> 1
b : 294.0000, 4 -> 2
a : 801.0000, 5 -> 4
b : 8.0000, 5 -> 7
d : -613.0000, 6 -> 4
b : -645.0000, 6 -> 0
b : -528.0000, 7 -> 5
d : 519.0000, 7 -> 1
