a : 610.0000, 0 -> 4
b : 925.0000, 0 -> 6
c : -10.0000, 0 -> 5
a : -580.0000, 1 -> 5
b : -204.0000, 1 -> 1
c : -922.0000, 1 -> 3
a : 413.0000, 2 -> 2
b : 39.0000, 2 -> 0
c : 487.0000, 2 -> 6
a : 47.0000, 3 -> 7
b : 718.0000, 3 -> 6
c : 928.0000, 3 -> 7
a : 5.0000, 4 -> 7
b : 687.0000, 4 -> 7
c : 36.0000, 4 -> 0
a : -326.0000, 5 -> 6
b : 79.0000, 5 -> 4
c : -123.0000, 5 -> 1
a : -37.0000, 6 -> 6
b : -820.0000, 6 -> 5
c : -497.0000, 6 -> 2
a : 710.0000, 7 -> 0
b : -848.0000, 7 -> 7
c : 148.0000, 7 -> 7
b : -966.0000, 0 -> 1
c : -246.0000, 1 -> 2
b : -988.0000, 2 -> 3
b : 849.0000, 3 -> 7
b : -620.0000, 4 -> 5
c : -874.0000, 5 -> 4
c : 877.0000, 6 -> 6
b : -696.0000, 7 -> 2
