a : 924.0000, 0 -> 5
b : -841.0000, 0 -> 0
a : 630.0000, 1 -> 0
b : 366.0000, 1 -> 2
a : 452.0000, 2 -> 4
b : -340.0000, 2 -> 5
a : 825.0000, 3 -> 6
b : -894.0000, 3 -> 5
a : 475.0000, 4 -> 6
b : -470.0000, 4 -> 6
a : 457.0000, 5 -> 2
b : -765.0000, 5 -> 6
a : -97.0000, 6 -> 2
b : -786.0000, 6 -> 3
a : 73.0000, 7 -> 3
b : 930.0000, 7 -> 7
b : 297.0000, 0 -> 4
a : 49.0000, 1 -> 6
b : 584.0000, 2 -> 6
a : -11.0000, 3 -> 1
b : -410.0000, 4 -> 5
a : -751.0000, 5 -> 4
a : 271.0000, 6 -> 7
a : 561.0000, 7 -> 1
