a : -587.0000, 0 -> 2
b : -373.0000, 0 -> 3
c : -865.0000, 0 -> 0
d : -47.0000, 0 -> 0
a : -590.0000, 1 -> 1
b : -515.0000, 1 -> 0
c : 25.0000, 1 -> 0
d : -292.0000, 1 -> 5
a : -941.0000, 2 -> 5
b : 240.0000, 2 -> 5
c : -730.0000, 2 -> 5
d : 126.0000, 2 -> 0
a : -333.0000, 3 -> 3
b : 395.0000, 3 -> 3
c : -741.0000, 3 -> 1
d : 760.0000, 3 -> 2
a : -380.0000, 4 -> 5
b : -332.0000, 4 -> 4
c : -562.0000, 4 -> 3
d : -130.0000, 4 -> 3
a : 769.0000, 5 -> 1
b : 715.0000, 5 -> 5
c : 954.0000, 5 -> 4
d : -110.0000, 5 -> 5
b : -269.0000, 0 -> 0
d : -838.0000, 0 -> 3
d : -571.0000, 1 -> 3
b : -199.0000, 1 -> 4
d : 973.0000, 2 -> 1
b : -564.0000, 2 -> 4
a : -520.0000, 3 -> 1
c : 889.0000, 3 -> 4
d : 176.0000, 4 -> 2
c : -870.0000, 4 -> 0
a : -273.0000, 5 -> 3
a : 867.0000, 5 -> 2
