a : -927.0000, 0 -> 3
b : -425.0000, 0 -> 2
c : -671.0000, 0 -> 2
d : -469.0000, 0 -> 3
a : -135.0000, 1 -> 3
b : 53.0000, 1 -> 2
c : 704.0000, 1 -> 3
d : 925.0000, 1 -> 2
a : 931.0000, 2 -> 0
b : 911.0000, 2 -> 2
c : -827.0000, 2 -> 0
d : -656.0000, 2 -> 3
a : -87.0000, 3 -> 2
b : 594.0000, 3 -> 2
c : 962.0000, 3 -> 0
d : 703.0000, 3 -> 1
b : 584.0000, 0 -> 1
d : -494.0000, 0 -> 1
c : -559.0000, 1 -> 2
c : -284.0000, 1 -> 0
d : -490.0000, 2 -> 0
c : 18.0000, 2 -> 3
b : 34.0000, 3 -> 0
c : -421.0000, 3 -> 2
