a : 49.0000, 0 -> 1
b : -72.0000, 0 -> 0
c : 204.0000, 0 -> 1
d : 976.0000, 0 -> 4
a : -598.0000, 1 -> 1
b : -311.0000, 1 -> 4
c : 422.0000, 1 -> 3
d : 177.0000, 1 -> 0
a : 425.0000, 2 -> 3
b : 912.0000, 2 -> 2
c : -110.0000, 2 -> 2
d : -96.0000, 2 -> 1
a : 482.0000, 3 -> 3
b : -468.0000, 3 -> 3
c : -891.0000, 3 -> 3
d : -294.0000, 3 -> 1
a : 522.0000, 4 -> 3
b : -259.0000, 4 -> 3
c : -728.0000, 4 -> 4
d : -770.0000, 4 -> 1
d : -844.0000, 0 -> 2
a : -223.0000, 0 -> 0
b : -572.0000, 1 -> 2
b : 267.0000, 1 -> 1
d : -966.0000, 2 -> 2
b : -732.0000, 2 -> 3
c : 312.0000, 3 -> 2
b : -150.0000, 3 -> 4
b : -604.0000, 4 -> 2
a : 1000.0000, 4 -> 2
