a : -805.0000, 0 -> 6
b : -652.0000, 0 -> 2
c : -856.0000, 0 -> 1
a : -393.0000, 1 -> 5
b : 558.0000, 1 -> 4
c : -42.0000, 1 -> 4
a : -516.0000, 2 -> 6
b : -254.0000, 2 -> 0
c : 846.0000, 2 -> 0
a : -732.0000, 3 -> 5
b : -309.0000, 3 -> 2
c : 26.0000, 3 -> 3
a : -748.0000, 4 -> 5
b : -383.0000, 4 -> 1
c : -594.0000, 4 -> 0
a : 983.0000, 5 -> 7
b : 306.0000, 5 -> 6
c : -64.0000, 5 -> 7
a : 74.0000, 6 -> 4
b : 513.0000, 6 -> 1
c : -377.0000, 6 -> 0
a : -754.0000, 7 -> 3
b : -342.0000, 7 -> 4
c : -501.0000, 7 -> 1
b : 854.0000, 0 -> 5
b : 875.0000, 1 -> 3
c : 549.0000, 2 -> 2
c : -150.0000, 3 -> 5
c : 847.0000, 4 -> 1
a : -573.0000, 5 -> 6
a : -727.0000, 6 -> 7
b : 738.0000, 7 -> 5
