a : -373.0000, 0 -> 3
b : -513.0000, 0 -> 1
c : -738.0000, 0 -> 2
d : -205.0000, 0 -> 4
a : -634.0000, 1 -> 2
b : -758.0000, 1 -> 1
c : -867.0000, 1 -> 3
d : -164.0000, 1 -> 4
a : -680.0000, 2 -> 4
b : 935.0000, 2 -> 4
c : 510.0000, 2 -> 3
d : -239.0000, 2 -> 4
a : -945.0000, 3 -> 1
b : 115.0000, 3 -> 0
c : -707.0000, 3 -> 4
d : 825.0000, 3 -> 0
a : -366.0000, 4 -> 2
b : -115.0000, 4 -> 4
c : 670.0000, 4 -> 4
d : 577.0000, 4 -> 4
a : -556.0000, 0 -> 0
c : 572.0000, 0 -> 0
d : 97.0000, 1 -> 0
d : -559.0000, 1 -> 3
a : -924.0000, 2 -> 2
d : 209.0000, 2 -> 0
d : 232.0000, 3 -> 1
d : -666.0000, 3 -> 3
b : -743.0000, 4 -> 0
d : 612.0000, 4 -> 2
