a : -852.0000, 0 -> 4
b : 826.0000, 0 -> 2
c : -738.0000, 0 -> 1
a : -462.0000, 1 -> 3
b : -31.0000, 1 -> 1
c : 106.0000, 1 -> 3
a : -496.0000, 2 -> 0
b : -892.0000, 2 -> 7
c : -64.0000, 2 -> 2
a : 600.0000, 3 -> 3
b : 226.0000, 3 -> 4
c : -167.0000, 3 -> 4
a : -113.0000, 4 -> 2
b : 650.0000, 4 -> 0
c : -668.0000, 4 -> 7
a : -326.0000, 5 -> 3
b : 688.0000, 5 -> 4
c : -62.0000, 5 -> 7
a : -616.0000, 6 -> 3
b : -668.0000, 6 -> 7
c : -111.0000, 6 -> 6
a : -568.0000, 7 -> 5
b : 928.0000, 7 -> 4
c : -908.0000, 7 -> 7
b : 566.0000, 0 -> 0
b : -93.0000, 1 -> 0
c : -416.0000, 2 -> 6
b : -624.0000, 3 -> 7
b : -976.0000, 4 -> 3
c : 645.0000, 5 -> 1
c : -185.0000, 6 -> 2
b : 996.0000, 7 -> 2
