a : 429.0000, 0 -> 3
b : -850.0000, 0 -> 2
c : -278.0000, 0 -> 6
d : 641.0000, 0 -> 0
a : 52.0000, 1 -> 1
b : 161.0000, 1 -> 1
c : 23.0000, 1 -> 2
d : -791.0000, 1 -> 3
a : 509.0000, 2 -> 0
b : 673.0000, 2 -> 0
c : -252.0000, 2 -> 1
d : 915.0000, 2 -> 5
a : -723.0000, 3 -> 4
b : 22.0000, 3 -> 6
c : -541.0000, 3 -> 6
d : -130.0000, 3 -> 6
a : -307.0000, 4 -> 5
b : 251.0000, 4 -> 3
c : 260.0000, 4 -> 2
d : -512.0000, 4 -> 5
a : 126.0000, 5 -> 2
b : -950.0000, 5 -> 3
c : 72.0000, 5 -> 1
d : -186.0000, 5 -> 3
a : 966.0000, 6 -> 4
b : -395.0000, 6 -> 2
c : 406.0000, 6 -> 6
d : -531.0000, 6 -> 3
b : 915.0000, 0 -> 6
a : 513.0000, 0 -> 4
d : 984.0000, 1 -> 6
b : -346.0000, 1 -> 6
b : -529.0000, 2 -> 1
a : 231.0000, 2 -> 4
a : -621.0000, 3 -> 1
c : 388.0000, 3 -> 0
c : 820.0000, 4 -> 5
a : 684.0000, 4 -> 2
b : 944.0000, 5 -> 1
c : 944.0000, 5 -> 4
a : -186.0000, 6 -> 2
c : -929.0000, 6 -> 0
