a : -735.0000, 0 -> 3
b : -148.0000, 0 -> 0
c : 702.0000, 0 -> 3
d : 192.0000, 0 -> 1
a : 900.0000, 1 -> 0
b : -197.0000, 1 -> 2
c : -869.0000, 1 -> 1
d : -95.0000, 1 -> 0
a : 222.0000, 2 -> 4
b : 703.0000, 2 -> 2
c : 639.0000, 2 -> 4
d : 374.0000, 2 -> 0
a : -560.0000, 3 -> 3
b : 248.0000, 3 -> 2
c : -796.0000, 3 -> 3
d : -361.0000, 3 -> 0
a : 456.0000, 4 -> 0
b : 245.0000, 4 -> 4
c : -355.0000, 4 -> 0
d : -422.0000, 4 -> 2
d : 487.0000, 0 -> 0
a : -451.0000, 0 -> 4
a : 105.0000, 1 -> 1
d : -397.0000, 1 -> 3
d : 34.0000, 2 -> 4
b : 951.0000, 2 -> 4
c : 436.0000, 3 -> 2
b : -474.0000, 3 -> 1
a : -286.0000, 4 -> 2
c : -644.0000, 4 -> 4
