a : -865.0000, 0 -> 0
b : -329.0000, 0 -> 3
c : -306.0000, 0 -> 0
a : 598.0000, 1 -> 5
b : -132.0000, 1 -> 3
c : -107.0000, 1 -> 2
a : 816.0000, 2 -> 3
b : 419.0000, 2 -> 3
c : -39.0000, 2 -> 2
a : -855.0000, 3 -> 0
b : -895.0000, 3 -> 2
c : -484.0000, 3 -> 4
a : -525.0000, 4 -> 2
b : 40.0000, 4 -> 1
c : -563.0000, 4 -> 1
a : 179.0000, 5 -> 4
b : -72.0000, 5 -> 1
c : 487.0000, 5 -> 4
a : 44.0000, 0 -> 3
b : -332.0000, 1 -> 4
a : 378.0000, 2 -> 0
b : 159.0000, 3 -> 4
a : 777.0000, 4 -> 4
a : -767.0000, 5 -> 5
