a : 547.0000, 0 -> 2
b : -963.0000, 0 -> 2
c : -374.0000, 0 -> 1
d : -519.0000, 0 -> 2
a : -809.0000, 1 -> 1
b : -138.0000, 1 -> 3
c : -974.0000, 1 -> 3
d : 463.0000, 1 -> 1
a : 26.0000, 2 -> 1
b : -317.0000, 2 -> 2
c : 126.0000, 2 -> 0
d : -49.0000, 2 -> 3
a : -885.0000, 3 -> 1
b : -29.0000, 3 -> 2
c : -850.0000, 3 -> 0
d : -202.0000, 3 -> 3
d : -947.0000, 0 -> 3
b : -494.0000, 0 -> 3
a : -957.0000, 1 -> 2
b : 890.0000, 1 -> 0
a : 352.0000, 2 -> 3
c : -158.0000, 2 -> 1
c : 961.0000, 3 -> 3
b : -21.0000, 3 -> 1
