a : -892.0000, 0 -> 3
b : 947.0000, 0 -> 2
c : -259.0000, 0 -> 0
a : -548.0000, 1 -> 0
b : 993.0000, 1 -> 4
c : -632.0000, 1 -> 2
a : 104.0000, 2 -> 0
b : -262.0000, 2 -> 5
c : -645.0000, 2 -> 4
a : 637.0000, 3 -> 1
b : 160.0000, 3 -> 2
c : -824.0000, 3 -> 2
a : -763.0000, 4 -> 1
b : -525.0000, 4 -> 4
c : 42.0000, 4 -> 2
a : -92.0000, 5 -> 5
b : 497.0000, 5 -> 2
c : 262.0000, 5 -> 3
b : -429.0000, 0 -> 1
b : 214.0000, 1 -> 1
b : -637.0000, 2 -> 0
b : -586.0000, 3 -> 4
b : -76.0000, 4 -> 3
a : -545.0000, 5 -> 1
