a : -673.0000, 0 -> 4
b : -976.0000, 0 -> 5
c : 213.0000, 0 -> 6
d : -313.0000, 0 -> 4
a : 305.0000, 1 -> 0
b : 496.0000, 1 -> 3
c : -200.0000, 1 -> 5
d : 413.0000, 1 -> 3
a : 873.0000, 2 -> 0
b : -994.0000, 2 -> 0
c : -964.0000, 2 -> 7
d : -826.0000, 2 -> 2
a : -954.0000, 3 -> 0
b : 494.0000, 3 -> 5
c : 851.0000, 3 -> 1
d : -11.0000, 3 -> 3
a : 660.0000, 4 -> 5
b : -172.0000, 4 -> 2
c : -337.0000, 4 -> 5
d : 825.0000, 4 -> 2
a : -881.0000, 5 -> 1
b : -822.0000, 5 -> 2
c : -299.0000, 5 -> 0
d : 892.0000, 5 -> 4
a : -475.0000, 6 -> 6
b : 263.0000, 6 -> 4
c : 646.0000, 6 -> 2
d : 366.0000, 6 -> 5
a : 727.0000, 7 -> 3
b : 142.0000, 7 -> 1
c : 724.0000, 7 -> 5
d : 998.0000, 7 -> 4
c : -148.0000, 0 -> 2
c : -355.0000, 0 -> 7
c : -128.0000, 1 -> 1
c : -611.0000, 1 -> 4
d : 254.0000, 2 -> 1
d : 804.0000, 2 -> 6
d : 620.0000, 3 -> 5
b : -473.0000, 3 -> 3
d : -595.0000, 4 -> 5
b : -525.0000, 4 -> 3
c : 726.0000, 5 -> 7
b : 719.0000, 5 -> 3
a : 246.0000, 6 -> 3
c : 422.0000, 6 -> 1
c : 668.0000, 7 -> 1
a : -301.0000, 7 -> 4
