a : 512.0000, 0 -> 2
b : 146.0000, 0 -> 3
c : 543.0000, 0 -> 2
d : -285.0000, 0 -> 4
a : -283.0000, 1 -> 3
b : 36.0000, 1 -> 1
c : 888.0000, 1 -> 1
d : -460.0000, 1 -> 0
a : 172.0000, 2 -> 0
b : -235.0000, 2 -> 1
c : 340.0000, 2 -> 0
d : -25.0000, 2 -> 3
a : 407.0000, 3 -> 0
b : 202.0000, 3 -> 1
c : -348.0000, 3 -> 3
d : -488.0000, 3 -> 2
a : 334.0000, 4 -> 3
b : 828.0000, 4 -> 1
c : 63.0000, 4 -> 1
d : 714.0000, 4 -> 0
c : -521.0000, 0 -> 1
a : -455.0000, 0 -> 0
a : 924.0000, 1 -> 1
d : 319.0000, 1 -> 4
b : 69.0000, 2 -> 4
a : -843.0000, 2 -> 3
a : -277.0000, 3 -> 2
c : 707.0000, 3 -> 0
c : 299.0000, 4 -> 3
c : 768.0000, 4 -> 4
