a : -894.0000, 0 -> 1
b : 857.0000, 0 -> 2
c : 907.0000, 0 -> 2
d : -433.0000, 0 -> 0
a : -817.0000, 1 -> 2
b : -616.0000, 1 -> 2
c : 337.0000, 1 -> 0
d : -810.0000, 1 -> 3
a : 852.0000, 2 -> 2
b : -148.0000, 2 -> 0
c : 684.0000, 2 -> 2
d : -250.0000, 2 -> 3
a : 50.0000, 3 -> 2
b : -377.0000, 3 -> 2
c : 41.0000, 3 -> 0
d : 199.0000, 3 -> 0
b : 102.0000, 0 -> 1
d : -927.0000, 0 -> 1
d : 48.0000, 1 -> 1
d : -714.0000, 1 -> 0
b : -867.0000, 2 -> 2
a : 630.0000, 2 -> 3
b : 255.0000, 3 -> 1
c : 843.0000, 3 -> 2
