a : 157.0000, 0 -> 3
b : -42.0000, 0 -> 1
c : -602.0000, 0 -> 5
d : -4.0000, 0 -> 7
a : 710.0000, 1 -> 2
b : 307.0000, 1 -> 4
c : -803.0000, 1 -> 6
d : -790.0000, 1 -> 1
a : 202.0000, 2 -> 2
b : -60.0000, 2 -> 3
c : 402.0000, 2 -> 6
d : -274.0000, 2 -> 0
a : -206.0000, 3 -> 1
b : 201.0000, 3 -> 7
c : 306.0000, 3 -> 2
d : 436.0000, 3 -> 2
a : 394.0000, 4 -> 6
b : -480.0000, 4 -> 7
c : 253.0000, 4 -> 3
d : 540.0000, 4 -> 7
a : 766.0000, 5 -> 4
b : -424.0000, 5 -> 6
c : 299.0000, 5 -> 7
d : 36.0000, 5 -> 4
a : 153.0000, 6 -> 1
b : 688.0000, 6 -> 2
c : -85.0000, 6 -> 1
d : -43.0000, 6 -> 0
a : 471.0000, 7 -> 2
b : -288.0000, 7 -> 4
c : -952.0000, 7 -> 4
d : 410.0000, 7 -> 0
c : 246.0000, 0 -> 3
d : 311.0000, 0 -> 0
c : 382.0000, 1 -> 1
c : 566.0000, 1 -> 3
c : 890.0000, 2 -> 5
a : 843.0000, 2 -> 7
b : -624.0000, 3 -> 3
c : 591.0000, 3 -> 1
a : 605.0000, 4 -> 2
b : 451.0000, 4 -> 6
b : -821.0000, 5 -> 3
c : 33.0000, 5 -> 0
b : 52.0000, 6 -> 0
c : 533.0000, 6 -> 7
c : 683.0000, 7 -> 5
d : 569.0000, 7 -> 3
