a : 336.0000, 0 -> 4
b : -759.0000, 0 -> 4
c : -759.0000, 0 -> 2
a : 446.0000, 1 -> 4
b : 711.0000, 1 -> 0
c : 428.0000, 1 -> 5
a : 169.0000, 2 -> 6
b : -12.0000, 2 -> 0
c : 424.0000, 2 -> 1
a : -172.0000, 3 -> 2
b : 123.0000, 3 -> 0
c : 678.0000, 3 -> 2
a : 196.0000, 4 -> 6
b : 507.0000, 4 -> 6
c : 659.0000, 4 -> 2
a : -231.0000, 5 -> 0
b : -859.0000, 5 -> 0
c : -54.0000, 5 -> 6
a : 203.0000, 6 -> 3
b : -888.0000, 6 -> 4
c : 698.0000, 6 -> 2
a : -276.0000, 0 -> 1
a : 544.0000, 1 -> 1
c : 950.0000, 2 -> 5
a : 720.0000, 3 -> 3
a : -46.0000, 4 -> 3
c : -978.0000, 5 -> 1
a : 530.0000, 6 -> 0
