a : -359.0000, 0 -> 5
b : 143.0000, 0 -> 5
c : -564.0000, 0 -> 6
a : 401.0000, 1 -> 0
b : 407.0000, 1 -> 1
c : 617.0000, 1 -> 4
a : 22.0000, 2 -> 3
b : -841.0000, 2 -> 1
c : -467.0000, 2 -> 5
a : 339.0000, 3 -> 0
b : 622.0000, 3 -> 3
c : -280.0000, 3 -> 0
a : 834.0000, 4 -> 1
b : 130.0000, 4 -> 2
c : -943.0000, 4 -> 4
a : 516.0000, 5 -> 1
b : 216.0000, 5 -> 1
c : 14.0000, 5 -> 6
a : 361.0000, 6 -> 1
b : -28.0000, 6 -> 2
c : 501.0000, 6 -> 5
b : 778.0000, 0 -> 0
a : 988.0000, 1 -> 4
c : -226.0000, 2 -> 0
a : 710.0000, 3 -> 1
a : 858.0000, 4 -> 6
a : -597.0000, 5 -> 0
a : -914.0000, 6 -> 5
