a : -791.0000, 0 -> 1
b : -104.0000, 0 -> 5
c : -182.0000, 0 -> 2
d : -763.0000, 0 -> 0
a : 240.0000, 1 -> 4
b : 638.0000, 1 -> 3
c : 392.0000, 1 -> 4
d : -843.0000, 1 -> 0
a : -330.0000, 2 -> 0
b : 780.0000, 2 -> 3
c : -86.0000, 2 -> 4
d : -544.0000, 2 -> 1
a : -752.0000, 3 -> 0
b : 919.0000, 3 -> 3
c : -164.0000, 3 -> 5
d : -479.0000, 3 -> 4
a : -715.0000, 4 -> 4
b : -784.0000, 4 -> 1
c : -413.0000, 4 -> 0
d : -839.0000, 4 -> 4
a : -898.0000, 5 -> 5
b : -875.0000, 5 -> 1
c : -34.0000, 5 -> 2
d : 829.0000, 5 -> 1
c : 673.0000, 0 -> 0
c : -556.0000, 0 -> 1
c : -714.0000, 1 -> 2
d : -772.0000, 1 -> 4
d : 788.0000, 2 -> 4
a : -965.0000, 2 -> 3
d : -910.0000, 3 -> 5
a : -146.0000, 3 -> 4
a : -119.0000, 4 -> 1
c : -879.0000, 4 -> 4
b : 418.0000, 5 -> 0
c : 722.0000, 5 -> 4
