a : 141.0000, 0 -> 4
b : 77.0000, 0 -> 4
c : 117.0000, 0 -> 4
d : -945.0000, 0 -> 0
a : -388.0000, 1 -> 5
b : 674.0000, 1 -> 5
c : 128.0000, 1 -> 4
d : -258.0000, 1 -> 5
a : 479.0000, 2 -> 3
b : -877.0000, 2 -> 0
c : 460.0000, 2 -> 3
d : 309.0000, 2 -> 2
a : 171.0000, 3 -> 2
b : -68.0000, 3 -> 1
c : -388.0000, 3 -> 3
d : 699.0000, 3 -> 0
a : -376.0000, 4 -> 5
b : -782.0000, 4 -> 4
c : -267.0000, 4 -> 2
d : -1.0000, 4 -> 2
a : 963.0000, 5 -> 6
b : -734.0000, 5 -> 5
c : -744.0000, 5 -> 4
d : 542.0000, 5 -> 3
a : 522.0000, 6 -> 2
b : 796.0000, 6 -> 6
c : 30.0000, 6 -> 1
d : -519.0000, 6 -> 3
b : -622.0000, 0 -> 3
c : -389.0000, 0 -> 2
c : -757.0000, 1 -> 5
a : -71.0000, 1 -> 3
d : -179.0000, 2 -> 6
d : -297.0000, 2 -> 4
a : -963.0000, 3 -> 6
c : -220.0000, 3 -> 1
d : -568.0000, 4 -> 6
a : -538.0000, 4 -> 2
c : 641.0000, 5 -> 0
d : 892.0000, 5 -> 2
d : -835.0000, 6 -> 0
b : 894.0000, 6 -> 3
