a : -235.0000, 0 -> 0
b : 446.0000, 0 -> 3
c : 463.0000, 0 -> 4
d : 97.0000, 0 -> 1
a : 900.0000, 1 -> 1
b : -471.0000, 1 -> 0
c : 252.0000, 1 -> 0
d : 45.0000, 1 -> 1
a : -232.0000, 2 -> 0
b : -826.0000, 2 -> 2
c : -19.0000, 2 -> 0
d : -673.0000, 2 -> 1
a : -320.0000, 3 -> 3
b : 814.0000, 3 -> 0
c : 83.0000, 3 -> 4
d : 477.0000, 3 -> 0
a : 950.0000, 4 -> 1
b : -732.0000, 4 -> 2
c : -176.0000, 4 -> 2
d : 741.0000, 4 -> 1
a : -990.0000, 0 -> 2
b : -709.0000, 0 -> 4
b : 103.0000, 1 -> 1
d : -270.0000, 1 -> 2
d : 711.0000, 2 -> 0
c : -420.0000, 2 -> 3
c : -937.0000, 3 -> 1
d : 206.0000, 3 -> 3
b : -915.0000, 4 -> 3
a : 446.0000, 4 -> 4
