a : 846.0000, 0 -> 0
b : 455.0000, 0 -> 5
c : -228.0000, 0 -> 2
d : -812.0000, 0 -> 2
a : -308.0000, 1 -> 4
b : -667.0000, 1 -> 2
c : -524.0000, 1 -> 0
d : 877.0000, 1 -> 4
a : 317.0000, 2 -> 3
b : -641.0000, 2 -> 5
c : -413.0000, 2 -> 0
d : 65.0000, 2 -> 1
a : 97.0000, 3 -> 3
b : 357.0000, 3 -> 1
c : -795.0000, 3 -> 3
d : 190.0000, 3 -> 1
a : 873.0000, 4 -> 2
b : -309.0000, 4 -> 1
c : -721.0000, 4 -> 3
d : -146.0000, 4 -> 2
a : 631.0000, 5 -> 4
b : 80.0000, 5 -> 2
c : -189.0000, 5 -> 0
d : 433.0000, 5 -> 0
d : -350.0000, 0 -> 0
a : 691.0000, 0 -> 3
a : -965.0000, 1 -> 0
b : 487.0000, 1 -> 1
d : -669.0000, 2 -> 0
b : -274.0000, 2 -> 3
b : -609.0000, 3 -> 4
d : 49.0000, 3 -> 4
d : 910.0000, 4 -> 5
b : 173.0000, 4 -> 4
b : 355.0000, 5 -> 1
b : 511.0000, 5 -> 5
