a : 636.0000, 0 -> 4
b : -110.0000, 0 -> 4
a : 734.0000, 1 -> 6
b : 573.0000, 1 -> 1
a : -941.0000, 2 -> 5
b : 918.0000, 2 -> 6
a : 239.0000, 3 -> 6
b : -568.0000, 3 -> 5
a : 180.0000, 4 -> 0
b : 213.0000, 4 -> 6
a : -426.0000, 5 -> 2
b : 204.0000, 5 -> 0
a : -710.0000, 6 -> 1
b : 553.0000, 6 -> 2
a : -525.0000, 7 -> 6
b : 402.0000, 7 -> 1
b : 93.0000, 0 -> 2
b : -754.0000, 1 -> 2
a : 608.0000, 2 -> 4
b : -933.0000, 3 -> 6
a : -154.0000, 4 -> 7
a : -838.0000, 5 -> 3
b : -89.0000, 6 -> 7
a : -96.0000, 7 -> 5
