a : 384.0000, 0 -> 2
b : 441.0000, 0 -> 5
c : 630.0000, 0 -> 1
a : -395.0000, 1 -> 3
b : 325.0000, 1 -> 0
c : -454.0000, 1 -> 5
a : 9.0000, 2 -> 5
b : -304.0000, 2 -> 1
c : 170.0000, 2 -> 0
a : 301.0000, 3 -> 3
b : -731.0000, 3 -> 3
c : 146.0000, 3 -> 4
a : 407.0000, 4 -> 4
b : 123.0000, 4 -> 2
c : -684.0000, 4 -> 5
a : 490.0000, 5 -> 4
b : 106.0000, 5 -> 4
c : 571.0000, 5 -> 1
c : -627.0000, 0 -> 3
c : 904.0000, 1 -> 2
a : -959.0000, 2 -> 3
a : 693.0000, 3 -> 1
b : -609.0000, 4 -> 4
b : -544.0000, 5 -> 1
