a : -79.0000, 0 -> 4
b : -300.0000, 0 -> 1
c : -992.0000, 0 -> 0
d : 214.0000, 0 -> 1
a : -234.0000, 1 -> 4
b : -628.0000, 1 -> 3
c : 549.0000, 1 -> 6
d : -149.0000, 1 -> 1
a : 233.0000, 2 -> 0
b : -616.0000, 2 -> 5
c : -346.0000, 2 -> 5
d : -69.0000, 2 -> 3
a : -283.0000, 3 -> 2
b : 467.0000, 3 -> 6
c : -466.0000, 3 -> 1
d : -198.0000, 3 -> 4
a : 766.0000, 4 -> 4
b : 209.0000, 4 -> 0
c : -549.0000, 4 -> 3
d : 635.0000, 4 -> 0
a : 600.0000, 5 -> 3
b : 442.0000, 5 -> 2
c : -45.0000, 5 -> 3
d : -403.0000, 5 -> 3
a : -335.0000, 6 -> 1
b : 374.0000, 6 -> 5
c : 270.0000, 6 -> 2
d : 839.0000, 6 -> 2
c : 142.0000, 0 -> 3
b : 628.0000, 0 -> 3
b : 260.0000, 1 -> 5
c : -159.0000, 1 -> 5
b : 398.0000, 2 -> 2
b : -420.0000, 2 -> 3
b : -478.0000, 3 -> 4
a : 992.0000, 3 -> 1
d : 389.0000, 4 -> 1
d : -132.0000, 4 -> 4
b : -139.0000, 5 -> 3
a : -8.0000, 5 -> 5
b : 388.0000, 6 -> 4
d : -468.0000, 6 -> 6
