a : 84.0000, 0 -> 2
b : -884.0000, 0 -> 2
c : 273.0000, 0 -> 2
a : -891.0000, 1 -> 0
b : -616.0000, 1 -> 1
c : 801.0000, 1 -> 0
a : -504.0000, 2 -> 0
b : -343.0000, 2 -> 4
c : 176.0000, 2 -> 3
a : 663.0000, 3 -> 1
b : 825.0000, 3 -> 4
c : -343.0000, 3 -> 0
a : -856.0000, 4 -> 0
b : -848.0000, 4 -> 6
c : 14.0000, 4 -> 0
a : 580.0000, 5 -> 1
b : 837.0000, 5 -> 5
c : -838.0000, 5 -> 5
a : 225.0000, 6 -> 1
b : 616.0000, 6 -> 5
c : -689.0000, 6 -> 6
c : 745.0000, 0 -> 1
a : -344.0000, 1 -> 4
a : 192.0000, 2 -> 5
c : 304.0000, 3 -> 6
c : 145.0000, 4 -> 6
a : 557.0000, 5 -> 2
a : 826.0000, 6 -> 6
