a : -133.0000, 0 -> 2
b : -421.0000, 0 -> 4
a : -229.0000, 1 -> 2
b : -93.0000, 1 -> 7
a : -372.0000, 2 -> 6
b : 480.0000, 2 -> 3
a : -175.0000, 3 -> 2
b : 527.0000, 3 -> 6
a : -518.0000, 4 -> 4
b : -974.0000, 4 -> 5
a : 308.0000, 5 -> 1
b : 515.0000, 5 -> 2
a : -472.0000, 6 -> 6
b : -416.0000, 6 -> 2
a : -311.0000, 7 -> 1
b : 617.0000, 7 -> 6
b : 548.0000, 0 -> 3
b : 382.0000, 1 -> 0
a : -608.0000, 2 -> 0
a : -629.0000, 3 -> 6
b : 430.0000, 4 -> 7
a : -209.0000, 5 -> 4
a : -872.0000, 6 -> 2
b : 37.0000, 7 -> 7
