a : 0.0000, 0 -> 3
b : -108.0000, 0 -> 4
c : -13.0000, 0 -> 3
d : -841.0000, 0 -> 4
a : 366.0000, 1 -> 2
b : 134.0000, 1 -> 4
c : 431.0000, 1 -> 4
d : -916.0000, 1 -> 4
a : -422.0000, 2 -> 1
b : -366.0000, 2 -> 3
c : 55.0000, 2 -> 0
d : -439.0000, 2 -> 0
a : 243.0000, 3 -> 2
b : -223.0000, 3 -> 1
c : 908.0000, 3 -> 3
d : 142.0000, 3 -> 0
a : 618.0000, 4 -> 2
b : -492.0000, 4 -> 2
c : 420.0000, 4 -> 1
d : -240.0000, 4 -> 3
a : 347.0000, 5 -> 0
b : 946.0000, 5 -> 1
c : 476.0000, 5 -> 4
d : 325.0000, 5 -> 3
a : -293.0000, 0 -> 0
a : 724.0000, 0 -> 5
c : -545.0000, 1 -> 1
b : -878.0000, 1 -> 2
a : -70.0000, 2 -> 0
c : -779.0000, 2 -> 2
a : 204.0000, 3 -> 3
d : 83.0000, 3 -> 2
a : 883.0000, 4 -> 1
b : 748.0000, 4 -> 5
b : 21.0000, 5 -> 0
d : -511.0000, 5 -> 0
