a : -496.0000, 0 -> 2
b : 707.0000, 0 -> 2
c : 681.0000, 0 -> 2
d : 808.0000, 0 -> 1
a : -32.0000, 1 -> 0
b : -839.0000, 1 -> 1
c : -127.0000, 1 -> 0
d : -541.0000, 1 -> 3
a : -410.0000, 2 -> 0
b : 205.0000, 2 -> 2
c : -984.0000, 2 -> 5
d : -612.0000, 2 -> 3
a : 714.0000, 3 -> 2
b : 771.0000, 3 -> 0
c : 953.0000, 3 -> 4
d : 663.0000, 3 -> 0
a : -690.0000, 4 -> 0
b : 313.0000, 4 -> 3
c : 308.0000, 4 -> 0
d : 721.0000, 4 -> 2
a : 452.0000, 5 -> 3
b : 899.0000, 5 -> 2
c : -385.0000, 5 -> 5
d : 830.0000, 5 -> 5
c : 60.0000, 0 -> 4
c : 727.0000, 0 -> 3
d : 352.0000, 1 -> 4
d : 185.0000, 1 -> 5
a : -912.0000, 2 -> 1
d : -463.0000, 2 -> 4
b : 207.0000, 3 -> 3
d : 733.0000, 3 -> 2
d : -183.0000, 4 -> 1
c : -892.0000, 4 -> 3
a : -417.0000, 5 -> 4
a : 977.0000, 5 -> 2
