a : 632.0000, 0 -> 2
b : 581.0000, 0 -> 2
c : 235.0000, 0 -> 4
d : -963.0000, 0 -> 6
a : -932.0000, 1 -> 3
b : 899.0000, 1 -> 2
c : -18.0000, 1 -> 2
d : -99.0000, 1 -> 6
a : -624.0000, 2 -> 5
b : 682.0000, 2 -> 1
c : 697.0000, 2 -> 3
d : -265.0000, 2 -> 4
a : 868.0000, 3 -> 4
b : -617.0000, 3 -> 0
c : -427.0000, 3 -> 6
d : 554.0000, 3 -> 4
a : 927.0000, 4 -> 7
b : 94.0000, 4 -> 1
c : 717.0000, 4 -> 5
d : -343.0000, 4 -> 7
a : -715.0000, 5 -> 1
b : -420.0000, 5 -> 1
c : 176.0000, 5 -> 7
d : 431.0000, 5 -> 1
a : 343.0000, 6 -> 5
b : 554.0000, 6 -> 0
c : -364.0000, 6 -> 4
d : 926.0000, 6 -> 4
a : 982.0000, 7 -> 5
b : 946.0000, 7 -> 6
c : -681.0000, 7 -> 0
d : 184.0000, 7 -> 5
b : 451.0000, 0 -> 5
d : -151.0000, 0 -> 1
b : 946.0000, 1 -> 3
b : 906.0000, 1 -> 0
c : 323.0000, 2 -> 6
d : 879.0000, 2 -> 0
a : 51.0000, 3 -> 1
c : -719.0000, 3 -> 7
a : 109.0000, 4 -> 1
a : 196.0000, 4 -> 4
c : 524.0000, 5 -> 2
b : -842.0000, 5 -> 7
a : 152.0000, 6 -> 7
a : -74.0000, 6 -> 3
c : 868.0000, 7 -> 6
c : 210.0000, 7 -> 5
