a : 949.0000, 0 -> 0
b : 96.0000, 0 -> 3
c : 622.0000, 0 -> 5
d : 946.0000, 0 -> 6
a : 171.0000, 1 -> 5
b : 458.0000, 1 -> 2
c : 417.0000, 1 -> 5
d : -926.0000, 1 -> 3
a : 42.0000, 2 -> 2
b : 365.0000, 2 -> 5
c : 939.0000, 2 -> 4
d : 95.0000, 2 -> 3
a : -494.0000, 3 -> 2
b : 23.0000, 3 -> 0
c : 946.0000, 3 -> 7
d : -566.0000, 3 -> 5
a : 595.0000, 4 -> 7
b : 512.0000, 4 -> 4
c : 411.0000, 4 -> 3
d : -693.0000, 4 -> 4
a : 42.0000, 5 -> 0
b : 655.0000, 5 -> 7
c : 886.0000, 5 -> 3
d : 729.0000, 5 -> 6
a : -397.0000, 6 -> 1
b : 966.0000, 6 -> 6
c : 927.0000, 6 -> 4
d : -471.0000, 6 -> 6
a : 414.0000, 7 -> 5
b : 867.0000, 7 -> 3
c : 421.0000, 7 -> 4
d : 909.0000, 7 -> 1
d : -257.0000, 0 -> 3
d : -141.0000, 0 -> 1
b : 938.0000, 1 -> 0
d : -15.0000, 1 -> 7
d : -643.0000, 2 -> 0
a : 848.0000, 2 -> 0
c : -566.0000, 3 -> 5
a : 88.0000, 3 -> 1
a : 170.0000, 4 -> 0
c : -299.0000, 4 -> 2
c : 798.0000, 5 -> 4
c : -417.0000, 5 -> 1
a : -943.0000, 6 -> 0
d : 895.0000, 6 -> 3
a : -559.0000, 7 -> 4
c : -697.0000, 7 -> 1
