a : 754.0000, 0 -> 4
b : -811.0000, 0 -> 4
a : -343.0000, 1 -> 7
b : -577.0000, 1 -> 3
a : -646.0000, 2 -> 3
b : 476.0000, 2 -> 7
a : -695.0000, 3 -> 1
b : 801.0000, 3 -> 6
a : -695.0000, 4 -> 0
b : -762.0000, 4 -> 1
a : -560.0000, 5 -> 3
b : 358.0000, 5 -> 7
a : 55.0000, 6 -> 0
b : -84.0000, 6 -> 4
a : 270.0000, 7 -> 6
b : 372.0000, 7 -> 3
a : -563.0000, 0 -> 1
b : -226.0000, 1 -> 4
b : 674.0000, 2 -> 5
a : 57.0000, 3 -> 0
a : 254.0000, 4 -> 2
a : 166.0000, 5 -> 5
a : 737.0000, 6 -> 6
b : -741.0000, 7 -> 4
