a : 596.0000, 0 -> 3
b : -81.0000, 0 -> 4
c : 279.0000, 0 -> 3
d : 759.0000, 0 -> 1
a : -17.0000, 1 -> 2
b : -693.0000, 1 -> 1
c : 93.0000, 1 -> 1
d : -149.0000, 1 -> 6
a : -508.0000, 2 -> 1
b : -180.0000, 2 -> 2
c : -66.0000, 2 -> 3
d : -547.0000, 2 -> 2
a : -787.0000, 3 -> 0
b : -465.0000, 3 -> 0
c : -341.0000, 3 -> 7
d : 169.0000, 3 -> 0
a : 724.0000, 4 -> 6
b : 287.0000, 4 -> 4
c : 484.0000, 4 -> 3
d : 629.0000, 4 -> 6
a : 993.0000, 5 -> 3
b : 891.0000, 5 -> 6
c : -708.0000, 5 -> 6
d : -44.0000, 5 -> 6
a : -200.0000, 6 -> 7
b : -398.0000, 6 -> 1
c : -864.0000, 6 -> 4
d : 135.0000, 6 -> 6
a : -815.0000, 7 -> 4
b : -970.0000, 7 -> 0
c : 380.0000, 7 -> 3
d : 938.0000, 7 -> 7
a : 374.0000, 0 -> 0
b : 330.0000, 0 -> 3
a : 615.0000, 1 -> 7
b : 385.0000, 1 -> 3
a : 229.0000, 2 -> 7
b : -811.0000, 2 -> 3
c : -437.0000, 3 -> 2
b : 979.0000, 3 -> 4
d : -901.0000, 4 -> 5
c : -306.0000, 4 -> 1
c : 517.0000, 5 -> 4
a : 500.0000, 5 -> 5
c : -304.0000, 6 -> 4
c : 686.0000, 6 -> 2
d : -640.0000, 7 -> 6
a : 48.0000, 7 -> 5
