a : 738.0000, 0 -> 7
b : 257.0000, 0 -> 6
c : 856.0000, 0 -> 0
d : 701.0000, 0 -> 7
a : 564.0000, 1 -> 1
b : 53.0000, 1 -> 2
c : -750.0000, 1 -> 7
d : 706.0000, 1 -> 6
a : 362.0000, 2 -> 6
b : 163.0000, 2 -> 7
c : -23.0000, 2 -> 4
d : -62.0000, 2 -> 6
a : 389.0000, 3 -> 7
b : -466.0000, 3 -> 5
c : -443.0000, 3 -> 2
d : 565.0000, 3 -> 5
a : -962.0000, 4 -> 7
b : 520.0000, 4 -> 5
c : -26.0000, 4 -> 7
d : -132.0000, 4 -> 3
a : 230.0000, 5 -> 2
b : -463.0000, 5 -> 7
c : -593.0000, 5 -> 1
d : 365.0000, 5 -> 5
a : -108.0000, 6 -> 2
b : -930.0000, 6 -> 1
c : -802.0000, 6 -> 7
d : -526.0000, 6 -> 1
a : -650.0000, 7 -> 4
b : -744.0000, 7 -> 4
c : -453.0000, 7 -> 1
d : 959.0000, 7 -> 2
b : -510.0000, 0 -> 7
b : 635.0000, 0 -> 0
a : -25.0000, 1 -> 4
b : -463.0000, 1 -> 1
b : 639.0000, 2 -> 6
b : 892.0000, 2 -> 6
b : -682.0000, 3 -> 6
b : -243.0000, 3 -> 5
a : 92.0000, 4 -> 1
a : 39.0000, 4 -> 5
b : 176.0000, 5 -> 7
c : -876.0000, 5 -> 6
d : 401.0000, 6 -> 2
c : 94.0000, 6 -> 1
c : 157.0000, 7 -> 6
a : -719.0000, 7 -> 2
