a : -731.0000, 0 -> 0
b : -186.0000, 0 -> 0
a : 129.0000, 1 -> 1
b : -742.0000, 1 -> 7
a : 782.0000, 2 -> 6
b : -371.0000, 2 -> 5
a : 476.0000, 3 -> 0
b : 520.0000, 3 -> 3
a : 118.0000, 4 -> 3
b : -437.0000, 4 -> 0
a : 706.0000, 5 -> 4
b : -833.0000, 5 -> 2
a : 725.0000, 6 -> 7
b : 45.0000, 6 -> 1
a : 950.0000, 7 -> 7
b : -482.0000, 7 -> 7
a : 361.0000, 0 -> 6
a : 521.0000, 1 -> 5
b : -652.0000, 2 -> 0
a : -969.0000, 3 -> 2
b : -343.0000, 4 -> 6
b : -414.0000, 5 -> 6
a : -741.0000, 6 -> 3
b : 961.0000, 7 -> 6
