a : -999.0000, 0 -> 3
b : 3.0000, 0 -> 2
c : 275.0000, 0 -> 0
d : -173.0000, 0 -> 2
a : -346.0000, 1 -> 2
b : -504.0000, 1 -> 3
c : -537.0000, 1 -> 1
d : -857.0000, 1 -> 1
a : 990.0000, 2 -> 0
b : -870.0000, 2 -> 0
c : -401.0000, 2 -> 3
d : 76.0000, 2 -> 3
a : 827.0000, 3 -> 3
b : -309.0000, 3 -> 1
c : -624.0000, 3 -> 1
d : 204.0000, 3 -> 3
a : -484.0000, 0 -> 1
c : 731.0000, 0 -> 2
c : -45.0000, 1 -> 1
d : -352.0000, 1 -> 0
d : 610.0000, 2 -> 0
a : -829.0000, 2 -> 3
d : 620.0000, 3 -> 0
c : 646.0000, 3 -> 3
