a : 73.0000, 0 -> 4
b : 205.0000, 0 -> 1
c : -549.0000, 0 -> 4
d : 284.0000, 0 -> 7
a : -742.0000, 1 -> 4
b : 276.0000, 1 -> 5
c : 811.0000, 1 -> 3
d : 63.0000, 1 -> 0
a : 735.0000, 2 -> 2
b : -664.0000, 2 -> 4
c : -994.0000, 2 -> 3
d : -385.0000, 2 -> 0
a : -550.0000, 3 -> 6
b : -915.0000, 3 -> 1
c : -514.0000, 3 -> 5
d : 486.0000, 3 -> 4
a : -886.0000, 4 -> 3
b : 549.0000, 4 -> 3
c : -875.0000, 4 -> 6
d : -948.0000, 4 -> 6
a : 839.0000, 5 -> 5
b : 685.0000, 5 -> 3
c : 328.0000, 5 -> 1
d : 662.0000, 5 -> 2
a : 216.0000, 6 -> 2
b : -205.0000, 6 -> 6
c : 684.0000, 6 -> 1
d : -205.0000, 6 -> 7
a : -782.0000, 7 -> 4
b : -367.0000, 7 -> 6
c : -128.0000, 7 -> 3
d : 740.0000, 7 -> 7
c : -987.0000, 0 -> 7
b : 653.0000, 0 -> 4
c : -639.0000, 1 -> 7
d : 946.0000, 1 -> 3
c : -201.0000, 2 -> 6
d : -283.0000, 2 -> 1
b : -222.0000, 3 -> 4
c : -891.0000, 3 -> 3
b : 642.0000, 4 -> 3
c : -539.0000, 4 -> 3
a : 684.0000, 5 -> 2
b : 256.0000, 5 -> 1
c : 908.0000, 6 -> 3
a : -9.0000, 6 -> 3
d : 725.0000, 7 -> 1
b : 186.0000, 7 -> 5
